epoch,batch,lpips,resnet_loss,clip_loss,feature_loss,total_loss
4,24,0.007749724667519331,0.09265456348657608,0.20219087600708008,0.20219087600708008,0.829699695110321
4,25,0.012065652757883072,0.1210523247718811,0.20080344378948212,0.20080344378948212,0.8380545377731323
4,26,0.01596972346305847,0.11078154295682907,0.21556752920150757,0.21556752920150757,0.841942548751831
4,27,0.008058938197791576,0.08881734311580658,0.1856836974620819,0.1856836974620819,0.8440312147140503
4,28,0.006860637106001377,0.12593160569667816,0.212284117937088,0.212284117937088,0.8199082612991333
4,29,0.007456059101969004,0.0864563062787056,0.20247115194797516,0.20247115194797516,0.8289801478385925
4,30,0.007794755510985851,0.06672430038452148,0.18136359751224518,0.18136359751224518,0.8472375869750977
4,31,0.0067368969321250916,0.1039995327591896,0.18707811832427979,0.18707811832427979,0.8406294584274292
4,32,0.0058128549717366695,0.11950229853391647,0.1947219967842102,0.1947219967842102,0.8326879739761353
4,33,0.007959041744470596,0.11932399868965149,0.19585856795310974,0.19585856795310974,0.8353199362754822
4,34,0.008984673768281937,0.11920877546072006,0.21746855974197388,0.21746855974197388,0.8191408514976501
4,35,0.01605846732854843,0.112139031291008,0.18765784800052643,0.18765784800052643,0.8665367364883423
4,36,0.005868938285857439,0.11490529775619507,0.20825809240341187,0.20825809240341187,0.8215847015380859
4,37,0.012009956873953342,0.12597575783729553,0.18838320672512054,0.18838320672512054,0.8484337329864502
4,38,0.009312920272350311,0.10608561336994171,0.23075929284095764,0.23075929284095764,0.808856725692749
4,39,0.007280404679477215,0.16158278286457062,0.1993226408958435,0.1993226408958435,0.8313022255897522
4,40,0.011216078884899616,0.1445808708667755,0.22028836607933044,0.22028836607933044,0.8204878568649292
4,41,0.017097219824790955,0.17009972035884857,0.23129180073738098,0.23129180073738098,0.8420828580856323
4,42,0.014187120832502842,0.14419201016426086,0.23112383484840393,0.23112383484840393,0.816482663154602
4,43,0.017685819417238235,0.10648854821920395,0.2169077843427658,0.2169077843427658,0.8608463406562805
4,44,0.014959692023694515,0.09932785481214523,0.19237761199474335,0.19237761199474335,0.8500515818595886
4,45,0.010027304291725159,0.07976993918418884,0.21327587962150574,0.21327587962150574,0.8242995738983154
4,46,0.006712642498314381,0.08051461726427078,0.19436681270599365,0.19436681270599365,0.8344841599464417
4,47,0.005911095067858696,0.10292764008045197,0.22185662388801575,0.22185662388801575,0.8105563521385193
4,48,0.007632105611264706,0.08331621438264847,0.18515580892562866,0.18515580892562866,0.8437562584877014
4,49,0.006137211807072163,0.08789821714162827,0.20151738822460175,0.20151738822460175,0.8275853991508484
4,50,0.007826168090105057,0.07355812191963196,0.19772645831108093,0.19772645831108093,0.8335395455360413
4,51,0.006356118246912956,0.11271898448467255,0.20986060798168182,0.20986060798168182,0.8210688233375549
4,52,0.008413782343268394,0.0816936269402504,0.23746737837791443,0.23746737837791443,0.8020055294036865
4,53,0.012117628939449787,0.16727443039417267,0.21421681344509125,0.21421681344509125,0.8269743919372559
4,54,0.01940223202109337,0.11059395223855972,0.20523181557655334,0.20523181557655334,0.8907066583633423
4,55,0.013456998392939568,0.12926962971687317,0.21679438650608063,0.21679438650608063,0.8270580768585205
4,56,0.008479324169456959,0.14082586765289307,0.23843242228031158,0.23843242228031158,0.801336944103241
4,57,0.007612195797264576,0.12386809289455414,0.22359727323055267,0.22359727323055267,0.81190425157547
4,58,0.009656967595219612,0.09719224274158478,0.22023476660251617,0.22023476660251617,0.8179771900177002
4,59,0.014437482692301273,0.12586016952991486,0.22159332036972046,0.22159332036972046,0.8247142434120178
4,60,0.01207897812128067,0.10234779119491577,0.2021619826555252,0.2021619826555252,0.8369390368461609
4,61,0.014245717786252499,0.12553668022155762,0.20641738176345825,0.20641738176345825,0.8370044231414795
4,62,0.010176952928304672,0.14805878698825836,0.24734021723270416,0.24734021723270416,0.7969316840171814
4,63,0.01410968229174614,0.1602330058813095,0.22472278773784637,0.22472278773784637,0.8215985298156738
4,64,0.01784215122461319,0.11318965256214142,0.25378793478012085,0.25378793478012085,0.8324636220932007
4,65,0.011194691061973572,0.1450556516647339,0.23965886235237122,0.23965886235237122,0.8047130703926086
4,66,0.014116168022155762,0.07274794578552246,0.18725615739822388,0.18725615739822388,0.8529760241508484
4,67,0.00739347655326128,0.11633393913507462,0.23095178604125977,0.23095178604125977,0.805602490901947
4,68,0.01055395882576704,0.11913567036390305,0.1735442578792572,0.1735442578792572,0.8586135506629944
4,69,0.010833373293280602,0.10621900856494904,0.22061866521835327,0.22061866521835327,0.8195893168449402
4,70,0.011121446266770363,0.09295275807380676,0.1730925738811493,0.1730925738811493,0.8599769473075867
4,71,0.01282300241291523,0.09826426208019257,0.18569348752498627,0.18569348752498627,0.8521033525466919
4,72,0.00912551674991846,0.10473363846540451,0.19076436758041382,0.19076436758041382,0.8415470719337463
4,73,0.01324718538671732,0.14262032508850098,0.2169710248708725,0.2169710248708725,0.8265650272369385
4,74,0.011677057482302189,0.13918828964233398,0.2337312400341034,0.2337312400341034,0.810278594493866
4,75,0.016775280237197876,0.11710679531097412,0.19189535081386566,0.19189535081386566,0.8713082671165466
4,76,0.015069943852722645,0.10177721828222275,0.2178383767604828,0.2178383767604828,0.8295640349388123
4,77,0.007222211454063654,0.12927737832069397,0.24390019476413727,0.24390019476413727,0.7949661016464233
4,78,0.006383686326444149,0.10966531187295914,0.21411558985710144,0.21411558985710144,0.8176276683807373
4,79,0.006626732647418976,0.10009634494781494,0.2099745273590088,0.2099745273590088,0.8214197158813477
4,80,0.006917430087924004,0.115803562104702,0.19331510365009308,0.19331510365009308,0.8357044458389282
4,81,0.00909191370010376,0.11260318011045456,0.1881699115037918,0.1881699115037918,0.8436765670776367
4,82,0.006215196568518877,0.11880939453840256,0.19579271972179413,0.19579271972179413,0.8324664831161499
4,83,0.005672676954418421,0.07437259703874588,0.16314424574375153,0.16314424574375153,0.8591610789299011
4,84,0.005221877247095108,0.09989679604768753,0.1966952681541443,0.1966952681541443,0.8300647735595703
4,85,0.00838118139654398,0.10742504894733429,0.1654377430677414,0.1654377430677414,0.8618488311767578
4,86,0.00939168967306614,0.10104113817214966,0.19006900489330292,0.19006900489330292,0.8425808548927307
4,87,0.012556635774672031,0.10411949455738068,0.19947963953018188,0.19947963953018188,0.8399890661239624
4,88,0.006532188970595598,0.14090880751609802,0.21852189302444458,0.21852189302444458,0.8142746686935425
4,89,0.010611357167363167,0.1805572509765625,0.25385257601737976,0.25385257601737976,0.7924468517303467
4,90,0.011971009895205498,0.11657172441482544,0.21953341364860535,0.21953341364860535,0.8223481774330139
4,91,0.013616414740681648,0.13365188241004944,0.23734846711158752,0.23734846711158752,0.8104904890060425
4,92,0.013989206403493881,0.1168098896741867,0.21963641047477722,0.21963641047477722,0.8255891799926758
4,93,0.02266687899827957,0.16348499059677124,0.22028805315494537,0.22028805315494537,0.9161641597747803
4,94,0.012726176530122757,0.14021116495132446,0.22196494042873383,0.22196494042873383,0.8215910196304321
4,95,0.010920437052845955,0.1401030719280243,0.20681393146514893,0.20681393146514893,0.8311266899108887
4,96,0.010527709499001503,0.158684641122818,0.21476981043815613,0.21476981043815613,0.8238931894302368
4,97,0.00761733902618289,0.15141505002975464,0.22176766395568848,0.22176766395568848,0.8133994340896606
4,98,0.009854009374976158,0.10614502429962158,0.235026016831398,0.235026016831398,0.80628502368927
4,99,0.006478485185652971,0.10983610898256302,0.22459599375724792,0.22459599375724792,0.8092567920684814
4,100,0.008725103922188282,0.053908783942461014,0.1728089302778244,0.1728089302778244,0.8561080098152161
4,101,0.006290123797953129,0.09986847639083862,0.2288835346698761,0.2288835346698761,0.8054909706115723
4,102,0.00714426813647151,0.10850940644741058,0.19062724709510803,0.19062724709510803,0.8383339643478394
4,103,0.010692153126001358,0.10194724798202515,0.20085544884204865,0.20085544884204865,0.8357120752334595
4,104,0.008878527209162712,0.10686055570840836,0.2038642317056656,0.2038642317056656,0.8301846385002136
4,105,0.009963536635041237,0.10698480904102325,0.18819448351860046,0.18819448351860046,0.8451278209686279
4,106,0.007058578077703714,0.1239156499505043,0.22125907242298126,0.22125907242298126,0.8129042983055115
4,107,0.01432740967720747,0.12610414624214172,0.22289985418319702,0.22289985418319702,0.8234561085700989
4,108,0.007967500016093254,0.14176784455776215,0.22917887568473816,0.22917887568473816,0.8079590797424316
4,109,0.018811065703630447,0.13799813389778137,0.20822674036026,0.20822674036026,0.8812655210494995
4,110,0.029218874871730804,0.10706399381160736,0.2021070271730423,0.2021070271730423,1.008362889289856
4,111,0.013334838673472404,0.08710059523582458,0.23040613532066345,0.23040613532066345,0.815677285194397
4,112,0.010980069637298584,0.11416369676589966,0.20960921049118042,0.20960921049118042,0.8289055228233337
4,113,0.006762875709682703,0.10019972920417786,0.22304853796958923,0.22304853796958923,0.8109711408615112
4,114,0.008235791698098183,0.1036297082901001,0.20288130640983582,0.20288130640983582,0.8299334645271301
4,115,0.009436896070837975,0.11282410472631454,0.21297553181648254,0.21297553181648254,0.8235741257667542
4,116,0.00614128727465868,0.14275750517845154,0.21326148509979248,0.21326148509979248,0.8179296851158142
4,117,0.007188939489424229,0.1282372772693634,0.19524069130420685,0.19524069130420685,0.8345498442649841
4,118,0.012238823808729649,0.11203061789274216,0.20774364471435547,0.20774364471435547,0.8325466513633728
4,119,0.006767507176846266,0.11295211315155029,0.15609242022037506,0.15609242022037506,0.8671377897262573
4,120,0.012159448117017746,0.14311343431472778,0.16805106401443481,0.16805106401443481,0.8661196827888489
4,121,0.007401145063340664,0.13185080885887146,0.24209915101528168,0.24209915101528168,0.7966842651367188
4,122,0.010836556553840637,0.0917564406991005,0.1990177482366562,0.1990177482366562,0.8374910950660706
4,123,0.011282326653599739,0.12738445401191711,0.22131754457950592,0.22131754457950592,0.8197524547576904
4,124,0.011676259338855743,0.14551079273223877,0.19312545657157898,0.19312545657157898,0.8438563942909241
4,125,0.014563032425940037,0.14278247952461243,0.23201030492782593,0.23201030492782593,0.8163727521896362
4,126,0.009946279227733612,0.10794208943843842,0.2365381121635437,0.2365381121635437,0.8052152991294861
4,127,0.015064448118209839,0.14608228206634521,0.22836975753307343,0.22836975753307343,0.8208168148994446
4,128,0.012369541451334953,0.13814878463745117,0.20558412373065948,0.20558412373065948,0.8345646858215332
4,129,0.020922886207699776,0.17006024718284607,0.22258779406547546,0.22258779406547546,0.8938795328140259
4,130,0.010830954648554325,0.11314503103494644,0.2503504157066345,0.2503504157066345,0.7955763339996338
4,131,0.015419617295265198,0.10630007833242416,0.22298115491867065,0.22298115491867065,0.8293859362602234
4,132,0.0059614828787744045,0.10272879153490067,0.1933780312538147,0.1933780312538147,0.8340557217597961
4,133,0.00505204638466239,0.07821162045001984,0.16717006266117096,0.16717006266117096,0.854647696018219
4,134,0.006628544069826603,0.1058005690574646,0.18982335925102234,0.18982335925102234,0.8381432294845581
4,135,0.004616170655936003,0.08693385869264603,0.15898250043392181,0.15898250043392181,0.8609230518341064
4,136,0.0069902087561786175,0.06884584575891495,0.12613292038440704,0.12613292038440704,0.893907904624939
4,137,0.006308157462626696,0.10605483502149582,0.184122234582901,0.184122234582901,0.8423953056335449
4,138,0.007259755861014128,0.0897468626499176,0.18056750297546387,0.18056750297546387,0.8470056056976318
4,139,0.007049452513456345,0.10487018525600433,0.17778296768665314,0.17778296768665314,0.8490102291107178
4,140,0.011971171014010906,0.09982964396476746,0.1913580298423767,0.1913580298423767,0.8458479046821594
4,141,0.009460984729230404,0.1070784479379654,0.1985638290643692,0.1985638290643692,0.8355693817138672
4,142,0.01370297558605671,0.09780646115541458,0.17118306457996368,0.17118306457996368,0.8660807609558105
4,143,0.012429438531398773,0.13819971680641174,0.20877514779567719,0.20877514779567719,0.8320054411888123
4,144,0.008500926196575165,0.1462610960006714,0.21484865248203278,0.21484865248203278,0.8204955458641052
4,145,0.019401175901293755,0.17578580975532532,0.19573546946048737,0.19573546946048737,0.8987730145454407
4,146,0.01253181230276823,0.11142648756504059,0.19950905442237854,0.19950905442237854,0.8399226665496826
4,147,0.026352684944868088,0.11207897961139679,0.20230188965797424,0.20230188965797424,0.9745821952819824
4,148,0.013662119396030903,0.12258383631706238,0.15401922166347504,0.15401922166347504,0.8810023665428162
4,149,0.008064603433012962,0.11644518375396729,0.2254580408334732,0.2254580408334732,0.8111284375190735
4,150,0.011493184603750706,0.11213858425617218,0.18852834403514862,0.18852834403514862,0.8474342823028564
4,151,0.005204434506595135,0.1213379055261612,0.20318672060966492,0.20318672060966492,0.8246651291847229
4,152,0.007818828336894512,0.09421274811029434,0.18336187303066254,0.18336187303066254,0.8455870151519775
4,153,0.005272689275443554,0.06188414245843887,0.2138812392950058,0.2138812392950058,0.8160040974617004
4,154,0.005279678851366043,0.07469044625759125,0.1967058628797531,0.1967058628797531,0.8301519751548767
4,155,0.006668401882052422,0.10940813273191452,0.16747528314590454,0.16747528314590454,0.8571532964706421
4,156,0.006960131227970123,0.09744341671466827,0.2046590894460678,0.2046590894460678,0.8263483643531799
4,157,0.005414034705609083,0.13866090774536133,0.16586345434188843,0.16586345434188843,0.8563848733901978
4,158,0.007254491094499826,0.11083374917507172,0.2045898735523224,0.2045898735523224,0.8268922567367554
4,159,0.010209063068032265,0.09797010570764542,0.20564474165439606,0.20564474165439606,0.8309159874916077
4,160,0.01497411634773016,0.13210104405879974,0.2013217657804489,0.2013217657804489,0.8425068259239197
4,161,0.009992883540689945,0.1776176244020462,0.22327859699726105,0.22327859699726105,0.8160392642021179
4,162,0.009266933426260948,0.14139585196971893,0.21686415374279022,0.21686415374279022,0.8200989365577698
4,163,0.027216805145144463,0.10960320383310318,0.1627291887998581,0.1627291887998581,1.0195304155349731
4,164,0.014028857462108135,0.11773551255464554,0.22096820175647736,0.22096820175647736,0.8245557546615601
4,165,0.015598732978105545,0.0742894783616066,0.17622065544128418,0.17622065544128418,0.8709895610809326
4,166,0.010185649618506432,0.08894898742437363,0.19095377624034882,0.19095377624034882,0.8431735634803772
4,167,0.006327487528324127,0.08382448554039001,0.2033945918083191,0.2033945918083191,0.8263477087020874
4,168,0.009517936035990715,0.12418210506439209,0.23204568028450012,0.23204568028450012,0.808148205280304
4,169,0.00509264599531889,0.08605346083641052,0.18898357450962067,0.18898357450962067,0.8362745642662048
4,170,0.007861567661166191,0.08720015734434128,0.2076570838689804,0.2076570838689804,0.8253613710403442
4,171,0.0069466400891542435,0.05190959572792053,0.17688634991645813,0.17688634991645813,0.8495970964431763
4,172,0.006156763061881065,0.08895555138587952,0.23774601519107819,0.23774601519107819,0.7981709241867065
4,173,0.00647528562694788,0.07951132208108902,0.19711293280124664,0.19711293280124664,0.8318007588386536
4,174,0.01043977215886116,0.08873719722032547,0.19717459380626678,0.19717459380626678,0.8383706212043762
4,175,0.009630922228097916,0.0912366509437561,0.17611627280712128,0.17611627280712128,0.8548284769058228
4,176,0.009051131084561348,0.07711257040500641,0.19588440656661987,0.19588440656661987,0.837124764919281
4,177,0.010921577922999859,0.13908350467681885,0.188778355717659,0.188778355717659,0.8462544679641724
4,178,0.007765107788145542,0.12863929569721222,0.20369410514831543,0.20369410514831543,0.8284789323806763
4,179,0.012805303558707237,0.11832383275032043,0.20641258358955383,0.20641258358955383,0.8346006274223328
4,180,0.009220834821462631,0.13133952021598816,0.22098848223686218,0.22098848223686218,0.8166482448577881
4,181,0.015019109472632408,0.1782969981431961,0.23345208168029785,0.23345208168029785,0.816131591796875
4,182,0.0137392058968544,0.126857191324234,0.22988539934158325,0.22988539934158325,0.8167624473571777
4,183,0.013528114184737206,0.11677446961402893,0.2121039628982544,0.2121039628982544,0.8310646414756775
4,184,0.012737642042338848,0.16188795864582062,0.2219235748052597,0.2219235748052597,0.8216438293457031
4,185,0.017594927921891212,0.12008704245090485,0.185250923037529,0.185250923037529,0.8866047263145447
4,186,0.021799657493829727,0.10889841616153717,0.19419589638710022,0.19419589638710022,0.9281911849975586
4,187,0.008885935880243778,0.08006879687309265,0.21024180948734283,0.21024180948734283,0.8249191045761108
4,188,0.00970492698252201,0.09963059425354004,0.2458948791027069,0.2458948791027069,0.7973312735557556
4,189,0.004954980686306953,0.0763648971915245,0.22311623394489288,0.22311623394489288,0.8079894185066223
4,190,0.00595116475597024,0.13746994733810425,0.20103952288627625,0.20103952288627625,0.8276729583740234
4,191,0.00878515187650919,0.07770410180091858,0.16717389225959778,0.16717389225959778,0.861049234867096
4,192,0.006053971126675606,0.08267476409673691,0.20974087715148926,0.20974087715148926,0.820671021938324
4,193,0.006470582447946072,0.09114851802587509,0.21076589822769165,0.21076589822769165,0.8205136656761169
4,194,0.0037973944563418627,0.059305086731910706,0.1636379212141037,0.1636379212141037,0.8555222749710083
4,195,0.01105784997344017,0.059187766164541245,0.15464967489242554,0.15464967489242554,0.8758732080459595
4,196,0.005873357877135277,0.09815725684165955,0.19906118512153625,0.19906118512153625,0.8291829228401184
4,197,0.013315176591277122,0.12219071388244629,0.22294871509075165,0.22294871509075165,0.8217505812644958
4,198,0.012952619232237339,0.11266329139471054,0.22566922008991241,0.22566922008991241,0.8189240097999573
4,199,0.01875367760658264,0.1678495556116104,0.21312887966632843,0.21312887966632843,0.8764722347259521
4,200,0.0087719252333045,0.12993067502975464,0.22684146463871002,0.22684146463871002,0.811153769493103
4,201,0.009596200659871101,0.10124418884515762,0.23449194431304932,0.23449194431304932,0.8062998652458191
4,202,0.009153413586318493,0.1306631863117218,0.2115502953529358,0.2115502953529358,0.8242812752723694
4,203,0.011058744974434376,0.1340308040380478,0.20134392380714417,0.20134392380714417,0.8359165787696838
4,204,0.013169694691896439,0.11774656921625137,0.21366488933563232,0.21366488933563232,0.8291738033294678
4,205,0.007249948102980852,0.13674971461296082,0.23111304640769958,0.23111304640769958,0.8052414059638977
4,206,0.006952646654099226,0.1274600625038147,0.23654064536094666,0.23654064536094666,0.8004066348075867
4,207,0.010551277548074722,0.09533150494098663,0.20540443062782288,0.20540443062782288,0.8316847085952759
4,208,0.00998309813439846,0.12799224257469177,0.22915920615196228,0.22915920615196228,0.8112386465072632
4,209,0.009913206100463867,0.12331359088420868,0.23557431995868683,0.23557431995868683,0.8059384226799011
4,210,0.012605138123035431,0.13094060122966766,0.20442669093608856,0.20442669093608856,0.8359249830245972
4,211,0.015424921177327633,0.11926967650651932,0.21490095555782318,0.21490095555782318,0.8361424803733826
4,212,0.009112242609262466,0.118811696767807,0.22758927941322327,0.22758927941322327,0.8110992908477783
4,213,0.011893601156771183,0.11745330691337585,0.23489943146705627,0.23489943146705627,0.8096832036972046
4,214,0.010850975289940834,0.11616816371679306,0.22050216794013977,0.22050216794013977,0.8197136521339417
4,215,0.013638009317219257,0.11388662457466125,0.22326281666755676,0.22326281666755676,0.8220230937004089
4,216,0.02129185013473034,0.15305083990097046,0.22887022793293,0.22887022793293,0.8929542303085327
4,217,0.009198118932545185,0.14290252327919006,0.24305793642997742,0.24305793642997742,0.7987864017486572
4,218,0.012667277827858925,0.10222700238227844,0.22542238235473633,0.22542238235473633,0.8186588287353516
4,219,0.0067064701579511166,0.10775431245565414,0.212564155459404,0.212564155459404,0.8194260001182556
4,220,0.00926219578832388,0.12774494290351868,0.18997669219970703,0.18997669219970703,0.8424404263496399
4,221,0.00905540306121111,0.10926833003759384,0.20262181758880615,0.20262181758880615,0.8315107822418213
4,222,0.009563983418047428,0.09800521284341812,0.2209857851266861,0.2209857851266861,0.8172110915184021
4,223,0.007523779757320881,0.11177778244018555,0.21578514575958252,0.21578514575958252,0.8181270956993103
4,224,0.009397699497640133,0.09932292997837067,0.19370844960212708,0.19370844960212708,0.8395299911499023
4,225,0.008815038949251175,0.07661518454551697,0.18158456683158875,0.18158456683158875,0.848780632019043
4,226,0.008200305514037609,0.11793536692857742,0.22269055247306824,0.22269055247306824,0.8135971426963806
4,227,0.006965036503970623,0.11718695610761642,0.22465254366397858,0.22465254366397858,0.8099988102912903
4,228,0.014600212685763836,0.13322725892066956,0.18499575555324554,0.18499575555324554,0.8557342886924744
4,229,0.012775296345353127,0.1384277194738388,0.22661027312278748,0.22661027312278748,0.8178636431694031
4,230,0.0145290307700634,0.1356355845928192,0.22138497233390808,0.22138497233390808,0.8250371217727661
4,231,0.009897836484014988,0.1892932802438736,0.23432810604572296,0.23432810604572296,0.8069186210632324
4,232,0.01372084952890873,0.15096524357795715,0.2158607840538025,0.2158607840538025,0.828267514705658
4,233,0.012175771407783031,0.1105346828699112,0.21345409750938416,0.21345409750938416,0.8277016282081604
4,234,0.01824735477566719,0.09785196930170059,0.19329848885536194,0.19329848885536194,0.8873453736305237
4,235,0.016599249094724655,0.14303259551525116,0.20642411708831787,0.20642411708831787,0.8569403886795044
4,236,0.011580662801861763,0.12879884243011475,0.21909624338150024,0.21909624338150024,0.8220657110214233
4,237,0.009267771616578102,0.1092948243021965,0.1835271120071411,0.1835271120071411,0.8479008674621582
4,238,0.005869381129741669,0.11220008134841919,0.1666267365217209,0.1666267365217209,0.856511116027832
4,239,0.007278210949152708,0.10591232031583786,0.22052723169326782,0.22052723169326782,0.813856840133667
4,240,0.013305139727890491,0.11197309195995331,0.1866632103919983,0.1866632103919983,0.8520987033843994
4,241,0.008148573338985443,0.1192040964961052,0.22160343825817108,0.22160343825817108,0.8143978118896484
4,242,0.00851069949567318,0.120489202439785,0.21817612648010254,0.21817612648010254,0.817785918712616
4,243,0.007245991379022598,0.09396946430206299,0.21617905795574188,0.21617905795574188,0.8173506855964661
4,244,0.009800117462873459,0.11752049624919891,0.20041394233703613,0.20041394233703613,0.8345908522605896
4,245,0.007972653955221176,0.09486273676156998,0.2214585691690445,0.2214585691690445,0.8142293095588684
4,246,0.010587344877421856,0.10210438817739487,0.23704272508621216,0.23704272508621216,0.8058416247367859
4,247,0.012194700539112091,0.11998265981674194,0.23992934823036194,0.23992934823036194,0.8061060905456543
4,248,0.011546335183084011,0.1035759374499321,0.2485276162624359,0.2485276162624359,0.798168957233429
4,249,0.01746559329330921,0.10479632765054703,0.2127958983182907,0.2127958983182907,0.8617116212844849
4,250,0.009211611934006214,0.15066103637218475,0.25475451350212097,0.25475451350212097,0.7895190715789795
4,251,0.011222904548048973,0.16587746143341064,0.20990249514579773,0.20990249514579773,0.8290650248527527
4,252,0.019933108240365982,0.1474941372871399,0.20502233505249023,0.20502233505249023,0.8970924019813538
4,253,0.01712312176823616,0.10727114230394363,0.19966045022010803,0.19966045022010803,0.8687738180160522
4,254,0.006252031773328781,0.11265569180250168,0.2313123643398285,0.2313123643398285,0.8034757375717163
4,255,0.004847869277000427,0.12203680723905563,0.21044345200061798,0.21044345200061798,0.8181188106536865
4,256,0.005194857716560364,0.06217809021472931,0.2104281634092331,0.2104281634092331,0.818699300289154
4,257,0.005011589266359806,0.10393709689378738,0.20222236216068268,0.20222236216068268,0.825142502784729
4,258,0.0034784686286002398,0.1374588906764984,0.16730646789073944,0.16730646789073944,0.8518459796905518
4,259,0.0037836837582290173,0.12859490513801575,0.14416596293449402,0.14416596293449402,0.872320294380188
4,260,0.007038012146949768,0.0639001876115799,0.13726148009300232,0.13726148009300232,0.8840996623039246
4,261,0.00350051186978817,0.09341450780630112,0.18490441143512726,0.18490441143512726,0.8370233178138733
4,262,0.005211804993450642,0.11095210909843445,0.1607273817062378,0.1607273817062378,0.860446572303772
4,263,0.005552135407924652,0.08893818408250809,0.20585627853870392,0.20585627853870392,0.8230387568473816
4,264,0.0063510858453810215,0.10107569396495819,0.19701777398586273,0.19701777398586273,0.831673264503479
4,265,0.011074422858655453,0.08955000340938568,0.17610998451709747,0.17610998451709747,0.8573053479194641
4,266,0.006582685746252537,0.08647528290748596,0.2319943606853485,0.2319943606853485,0.803459107875824
4,267,0.01144174113869667,0.09820316731929779,0.22693178057670593,0.22693178057670593,0.8154229521751404
4,268,0.010585910640656948,0.10380095988512039,0.21286344528198242,0.21286344528198242,0.8255614042282104
4,269,0.008076408877968788,0.0738043561577797,0.227333664894104,0.227333664894104,0.8096276521682739
4,270,0.010155596770346165,0.16240547597408295,0.23960155248641968,0.23960155248641968,0.8030884861946106
4,271,0.016469689086079597,0.08860407769680023,0.22399520874023438,0.22399520874023438,0.8407833576202393
4,272,0.02153151109814644,0.11704572290182114,0.20540215075016022,0.20540215075016022,0.9154679775238037
4,273,0.010515330359339714,0.14068233966827393,0.21121111512184143,0.21121111512184143,0.8268099427223206
4,274,0.014033783227205276,0.12729190289974213,0.2354971319437027,0.2354971319437027,0.8126704692840576
4,275,0.009412061423063278,0.09993191063404083,0.19734935462474823,0.19734935462474823,0.8365029692649841
4,276,0.0058977799490094185,0.11193092912435532,0.20364245772361755,0.20364245772361755,0.8254332542419434
4,277,0.004935386590659618,0.08006596565246582,0.200099915266037,0.200099915266037,0.8267696499824524
4,278,0.005182080902159214,0.10431289672851562,0.19727496802806854,0.19727496802806854,0.8295177221298218
4,279,0.007503199391067028,0.06720424443483353,0.2188745141029358,0.2188745141029358,0.8155699372291565
4,280,0.007467739284038544,0.10844440758228302,0.1577877402305603,0.1577877402305603,0.8668821454048157
4,281,0.005162520334124565,0.110622838139534,0.17853215336799622,0.17853215336799622,0.8451787829399109
4,282,0.01158460509032011,0.1147695928812027,0.20396624505519867,0.20396624505519867,0.8346047401428223
4,283,0.010331789031624794,0.11731918901205063,0.21866662800312042,0.21866662800312042,0.8203673362731934
4,284,0.00877740141004324,0.12301351875066757,0.2362138032913208,0.2362138032913208,0.8035957217216492
4,285,0.009540456347167492,0.11848980188369751,0.21204204857349396,0.21204204857349396,0.8245140314102173
